"Year","January","February","March","April","May","June","July","August","September","October","November","December","Min","Max","Mean"
1997,11.1323181776318,85.212822666849,48.4434877743139,45.4089332213238,64.3380462904302,91.0035668135628,111.889040839736,44.9247340937698,25.4260332735143,63.703106030371,38.2871675648822,84.3202066407482,11.1323181776318,111.889040839736,59.5074552822611
1998,64.4125698082349,20.5208747903311,69.6227996974628,74.6952188510841,45.0935437325392,96.171826638348,81.6715266129505,62.9300731503783,111.197801860437,166.119806420823,74.2804832781193,52.9301764149337,20.5208747903311,166.119806420823,76.6372251046368
1999,66.016279517615,83.9742117704847,62.9924449418509,58.4163319871729,75.9599417252996,78.5926631928843,71.5292559649235,68.5045924817822,54.2064732921578,41.819616358222,54.6843230450205,121.132337714169,41.819616358222,121.132337714169,69.8190393326319
2000,54.7702503188642,95.179786381917,105.502100177782,35.3140023946213,66.0233349985906,50.4069935222423,120.817735268753,71.0569852889872,81.6425204366137,58.6718726887579,49.0277697926057,49.0845373887464,35.3140023946213,120.817735268753,69.7914907215401
2001,61.0810375575979,58.5934251178472,109.16176532153,73.6441280145575,40.3033270723382,93.760420649562,68.9361797138176,68.2495569392386,138.520615233476,45.3259894558516,84.9164757202703,86.2532800451015,40.3033270723382,138.520615233476,77.3955167367656
2002,47.3662068137861,114.951027482326,62.8912707959465,53.9682894086848,79.1200157408674,70.8720970798458,116.21214167897,119.823668794289,58.3557743027549,108.851737216825,114.483928406963,71.2091609615326,47.3662068137861,119.823668794289,84.8421098902326
2003,82.8399762212429,21.0422798581089,27.3915903578815,36.5715804779753,65.9621828452455,51.9124818938161,67.9733940268432,33.1209869858751,52.7691144087546,74.0873283226767,38.7756005392084,55.7056011253046,21.0422798581089,82.8399762212429,50.6793430885777
2004,109.436080635663,51.284217547718,37.5635397973224,40.1180844145876,72.3283115128816,72.5713711579306,103.998191474813,89.2203553975267,64.288897943919,53.2467604234405,72.7807553941776,45.055796351133,37.5635397973224,109.436080635663,67.6576968375928
2005,71.1363036312841,67.7519222557444,44.1418240985981,57.1295970170498,84.6389619958527,53.3746214795857,110.14917541857,83.7932392416475,56.5492837068068,40.2818089717362,48.0933734855695,69.4668785915831,40.2818089717362,110.14917541857,65.5422491578357
2006,26.6786741947458,54.4211351844668,84.1268200377893,66.1974167115541,94.5332190911045,47.1644362453008,49.4635378436686,135.801433423667,30.3132265149887,59.1043083647081,55.5312626464194,46.6893718445003,26.6786741947458,135.801433423667,62.5020701752427
2007,98.2182538242772,75.8393817523158,63.3151885415417,4.00317329187866,131.115014387264,108.623980262515,121.306355235653,94.9948702634362,97.3558357033014,26.433764160501,85.2903687661002,63.1210790866948,4.00317329187866,131.115014387264,80.8014387729566
2008,73.995877790585,45.3109407400999,86.8676036762182,80.2298027088805,30.1599847056821,59.1069597519418,88.5786554954885,87.6348760685788,57.1244589076843,76.1950081355724,44.6614206411892,48.4522233975155,30.1599847056821,88.5786554954885,64.8598176682863
2009,33.1760158301773,62.1067308953595,77.6909682587084,30.2826406700474,76.0367370633235,85.1103312001296,107.612434168846,42.4561362868857,41.6194589495483,79.4218161723457,92.9686633938315,84.2108690130978,30.2826406700474,107.612434168846,67.7244001585251
2010,41.6647334797643,48.5420635607293,50.1553992012347,20.7298962051671,101.739251415701,48.841050730806,81.7304906740943,159.152172881611,80.9056971334318,34.5819236791207,94.9063167207643,84.4827143507032,20.7298962051671,159.152172881611,70.6193091694274
2011,62.2909548622255,30.1794905429204,20.6011197226928,24.700225786555,43.4110152580358,88.4020005414412,121.565275758227,94.6506336815489,57.4910062154099,52.4794684945423,2.37412748428006,123.980273678981,2.37412748428006,123.980273678981,60.177132668905
2012,105.074021149697,25.0243146164001,14.8837408562027,42.7416432460794,52.8385388902688,97.0515318040877,98.9929110278172,64.7422600424781,48.9990148003227,60.6770805714716,58.486763995836,97.9479044272585,14.8837408562027,105.074021149697,63.9549771189933
2013,64.4449111506183,51.1389745550554,33.3642140869599,39.9335506540554,128.172236905636,91.7911544140016,38.9020717102564,56.3862820015462,83.4398958423457,77.8443775240509,72.048358512209,41.2403133660617,33.3642140869599,128.172236905636,64.892195060233
2014,44.8791386061518,32.0782605783373,18.6227020147752,42.3888915247709,90.4245457057295,51.404409117423,126.565515778545,97.2405561773136,54.5410225423734,63.7316517026092,29.7065500428408,75.4900768344111,18.6227020147752,126.565515778545,60.5894433854401
2015,85.4326561597307,22.3120068768612,55.5090356485991,41.393887296506,51.6899551496917,57.4821003452386,72.2074891921083,74.8304116906641,56.2866456602373,46.5665065600902,101.024152742232,36.5209333999436,22.3120068768612,101.024152742232,58.4379817268252
2016,77.2635841731718,77.7618021618574,45.4992673798433,53.3222021585083,67.6892602071431,115.521988372969,70.0075522672151,46.1537609230177,39.069474718325,56.9536370055512,57.3368740981795,26.5288680251072,26.5288680251072,115.521988372969,61.0923559575741
2017,45.1935903411359,44.6255264399126,57.0012866205418,41.3485792750828,59.5655520606861,89.2619514768227,132.435363365643,85.5590324390251,66.3386156409519,76.6878786948476,81.5359430426203,79.1038450696757,41.3485792750828,132.435363365643,71.5547637055788
2018,101.698461916311,17.7518748098676,50.8720356792994,37.7012668049109,51.9936478343749,47.4403312280389,40.0134271831383,41.9930282470423,44.194985808101,28.4400102706369,20.1642520436614,104.060236727016,17.7518748098676,104.060236727016,48.8602965460332
2019,81.7803116356826,29.9279129675163,74.650949057083,29.3764132591689,78.6303659193475,55.6237932699419,55.9877254725749,63.0254114534347,64.5036547279816,83.7831751338951,58.9395595348071,58.7819889869747,29.3764132591689,83.7831751338951,61.250938451534
